customer_tweet_id,customer_text,support_text
2321899,"@AppleSupport Dear Apple, pro user here. If we wanted details, see images please. Any idea why my Activity ring doesn't reflect the Watch activity tracking? I mean before making me delete and reinstall. You can say, we don't know. It's fine. Thanks for the help. https://t.co/IRvPEwhXHj","@149292 Did this issue begin with the update of your iPhone to the beta software, 11.2? Please DM us. https://t.co/GDrqU22YpT"
256753,@AppleSupport Yes that is an active mode Bluetooth Headphone. It was connected to the Mac before updating/restarting it. https://t.co/BXwn3nvoc9,@177057 Got it. Have you been able to duplicate the issue with another Bluetooth device? Let us know in DM. https://t.co/GDrqU22YpT
666259,@AppleSupport IOS 11.1.2 on my iphone7,"@278729 When do you notice the podcast app become unresponsive? Have you attempted any steps to try to resolve this on your own, such as restarting your iPhone? Here's how to restart your iPhone 7: https://t.co/n9BF3L9h6y"
1343653,@115858 ever since I downloanded ios11 and the following updates I can no longer open my music app...,@433378 Let's check it out. Which device does this happen on? Has the device been restarted?
2780643,@115858 hi my iPhone keeps saying Apple is disable and it won’t let me update any apps why is this xx,@223066 Let's take a look at the steps in this article. https://t.co/HH37urdbz9
2468124,@AppleSupport I was able to turn off the phone by holding the side button. But my iPhone 7 doesn’t restart by holding the side and home button,"@568492 When you use the side button, are you holding it long enough to see the ""Slide to Power off"" screen?"
2293134,@115858 I️ am so sick of this. I️ want this to be fixed. Please do something. I️ can’t take it any more... I️ I️ I️ I️ I️ I️ I️,"@665918 An update has been released to assist with this issue. If you haven’t yet, please back up your device and update it to iOS 11.1.1. For more info, check out: https://t.co/4f8hwT5to6"
484530,@AppleSupport 40% battery but because it’s slightly cold outside my phone turns off and says it’s flat why is this? I have to warm it up so it turns back on it’s like 7 degrees so not freezing https://t.co/oiraEBORHJ,"@230303 If this only happens in cold temperatures, it may be expected. This article goes into more details on the ideal ambient temperature: https://t.co/otCvUAaFQq Using the device in very cold temperatures may temporarily shorten battery life and cause it to shut off."
2286704,Eu estou em choq que meu iPad simplesmente desliga com 42 FUCKING % DE BATERIA FALANDO QUE ACABOU A CARGA MANO Q PORRA É ESSA @AppleSupport,"@664422 Since our Twitter support is available in English, get help at https://t.co/IBIY3vMgPj or join https://t.co/pvaOFfPbjt"
667812,@AppleSupport I stopped using my Apple Music and now all my iTunes music purchases are gone! From when I the iPhone 3g. Where is my music! https://t.co/6qCpgEkeLh,@164995 Our iTunes Store team may be best equipped to assist you with the issue you described. You can reach out to them here: https://t.co/SDIe7UiyJN if you have any other questions please reach out to us in DM. https://t.co/GDrqU22YpT
1725698,this new iphone update is KILLING ME I’ve never had a phone this slow. Makes me miss my brick phone. @115858,@521919 Send us a DM detailing what's specifically being slow on your device. We'll help you from there.
1654557,@AppleSupport usb ports do not work. Help!,"@504975 We're always ready to lend a hand, especially with something as important as your Mac's USB ports. Do you know its OS version?"
1785195,I just updated my phone and suddenly everything takes ages to load wtf @115858 this update sux I hate it fix it bye,@536363 Thanks for reaching out to us. We are always happy to help. Send us a DM so we can look into this together. https://t.co/GDrqU22YpT
2697746,Is this legit?@AppleSupport https://t.co/COMeeNAJLt,@758019 Check out https://t.co/sayPykspsk for more information on identifying legitimate emails coming from Apple.
1530033,@AppleSupport why are my emoji showing up as squares and question marks?,@474861 Let's check this out together. Follow us to DM and we'll take a closer look. https://t.co/GDrqU22YpT
2682036,@AppleSupport I never realized how much I use the word “I.T” until your most recent glitch 🤦🏽‍♀️ (it autocorrects to I.T- please fix ASAP),@754480 Thanks for reaching out to us! We have some steps you can try to resolve this. Meet us in DM and we can get started. https://t.co/GDrqU22YpT
184399,"@AppleSupport so annoying that I can’t send e-mails on my iPad or iPhone, and nobody knows how to fix it 😭😭","@159401 We know how important emailing is so you can stay in contact with everyone. Let's get this figured out. To start, do you see any errors when you try to send an email? You can DM us your answer. https://t.co/GDrqU22YpT"
394549,@115858 No more updates for the iPad? Mine is still at 9.3.5 #apple #ipad,"@209476 Hello! Updates depend on the model you have. If you aren't able to update to iOS 10, you wouldn't be able to update past 9.3.5."
2723044,@115858 @AppleSupport please get you self together this “I️” probleme got me 😡,@373585 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9
2945710,"@115858 ever since I updated my phone, there has been so many glitches. FIX THIS NOW",@813667 What type of behaviors are you experiencing since updating? We'd love to see how we can help and get your iPhone running as expected again. Provide us some more details.
1755161,@AppleSupport we spend hundreds of dollars on your products and one of the latest iphone models cant even last 2 years...what a joke,@528588 We can understand your concern and we want to help. DM us and we'll look into this from there: https://t.co/GDrqU22YpT
944948,@AppleSupport The problem is the money up front! I know I haven’t miss treated you product and it has failed spectacularly! Explain how this can happen?? https://t.co/XEzTrilJdA,@344062 We'd like to look into this with you. Please DM us the type of Apple Watch you have. https://t.co/GDrqU22YpT
2633068,"Dear @115858 your iOS 11 is giving issues of battery levels. Sometimes the battery is at 7 % but when you connect to charger or maybe unlock phone after locking, the battery becomes 15%. Why and what??",@244904 Thanks for reaching out to us. We are always happy to help. Send us a DM so we can look into this with you there. https://t.co/GDrqU22YpT
2940418,ASAP!!!⚠️⚠️⚠️🚨🚨🚨Since there’s a problem about ROOT... how can I uninstall MAC OS HIGH SIEERA and go back to my old MAC OS???? @AppleSupport @116333,@812666 We want to help. Join us in DM so we may continue assisting. https://t.co/GDrqU22YpT
402625,@AppleSupport thank you. That sorted it. Top support from Apple.,@211250 That's great. Enjoy the rest of your day!
1635786,also @AppleSupport why can’t I type the letter “I” this is getting out of hand.... https://t.co/JtxLlFjEPz,@500359 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9
2199203,@115858 I️ swear y’all be doing some stupid shit,@643226 Let us help! This issue was fixed in our iOS 11.1.1 update. Be sure to back up your iPhone and update to the latest version. You can find out more information here: https://t.co/xXaXeeSRt9
2843865,"@AppleSupport IPhone 7; it won’t properly load the podcast, and keeps saying that it’s unavailable. I can usually play it for a bit, but if I pause it it stops working, and the time bar doesn’t load in at all",@791138 Got it. Does this happen to all episodes and subscriptions? Both audio and video?
1721818,@AppleSupport starting FaceTime calls from High Sierra isn't working at the moment. Looks like it's ringing but other side not getting call.,@521027 FaceTime is a great feature so we want to help you get it working.  Take a look here: https://t.co/9TOn04wzxN
939087,How come anytime you update any @115858 product it stops working? #annoying,"@342617 We're here to help. Could you tell us which device you're using, the software version it's running, &amp; some more details on what is happening?"
241464,Dear @115858 . iOS 11 is fucking up my iPhone 6S Plus. Have never experienced so much software shittiness on iPhone in 2 years of ownership,@173329 Let's work on your iPhone together. DM us more details about the issues you're seeing and we'll get started. https://t.co/GDrqU22YpT
129641,@AppleSupport a sim error show in my iphone 7 plus thats sim not support plz solve my problem immediately https://t.co/oKeiGrtm0N,"@145221 We'd love to help you get pointed in the right direction for help with your SIM card. If you're trying to use a SIM from another carrier, you'll need to contact your original carrier to unlock the iPhone. This link has more info: https://t.co/apt0gLeQET"
2686659,@AppleSupport My WiFi speed should be fine for the backup...it’s not really fast WiFi but have never had a problem in the past.,@650961 There is one really large backup already there that may be hindering this process. Join us in DM and we can dig in on some possible approaches to getting this resolved. https://t.co/GDrqU22YpT
