customer_tweet_id,support_tweet_id,customer_author_id,customer_text,support_text,customer_created_at,support_created_at,remove_reason,cluster
2378131,2378130,685842,"Okay @115858, YOURE annoying! https://t.co/PGukAaAyn0","@685842 An update has been released to assist with this issue. If you haven’t yet, please back up your device and update it to iOS 11.1.1. For more info, check out: https://t.co/tHicJHB57O DM us for more information. https://t.co/GDrqU22YpT",Tue Nov 14 03:53:51 +0000 2017,Tue Nov 14 04:09:29 +0000 2017,,11
1137765,1137764,387990,"@AppleSupport Yeah, two Apple stores in less than 3 months have helped a lot. I’m just done with it. Android will be a lot better, thank you.",@387990 Feel free to reach back out to us if you change your mind and need additional assistance. We're always here to help.,Sat Oct 14 18:41:22 +0000 2017,Sat Oct 14 19:03:25 +0000 2017,,9
1849486,1849485,553755,@AppleSupport my iPhone 7plus has been freezing since I downloaded the new iOS 11 and it’s been getting worse.,"@553755 That's not the experience we want you to have. DM which version of iOS 11 you're using, and we'll see how we can help. https://t.co/GDrqU22YpT",Wed Oct 18 20:46:51 +0000 2017,Wed Oct 18 20:53:00 +0000 2017,,10
84188,84187,134514,@AppleSupport when are y’all going to fix this whole I️ situation,@134514 Hi there. We’ve recently released an update which addresses this issue. Don’t forget to create a backup of your device before you update: https://t.co/xXaXeeSRt9,Thu Nov 30 07:25:07 +0000 2017,Thu Nov 30 14:08:01 +0000 2017,,5
1698392,1698391,515121,@AppleSupport Screencap is from the App Store. It’s not about the apps. The OS is filled with bugs. Some auto correct balloons even appear under keybd.,@515121 We'd like to help! Let's dig deeper. Send us a DM with the country that you are located in to proceed. https://t.co/GDrqU22YpT,Mon Nov 06 23:12:54 +0000 2017,Mon Nov 06 23:59:26 +0000 2017,,3
1277212,1277210,418921,@AppleSupport not happy with latest update.. :(,@418921 Thanks for reaching out today! We're sorry to hear you're not happy with the update. What's going on?,Thu Oct 26 15:17:38 +0000 2017,Thu Oct 26 16:07:00 +0000 2017,,5
1596010,1596009,475541,@AppleSupport when are y’all gonna fix this I️ thing??,@475541 Check out this article and DM us if you have questions: https://t.co/xU1AGHStV6 https://t.co/GDrqU22YpT,Sat Nov 04 18:20:30 +0000 2017,Sat Nov 04 22:05:01 +0000 2017,,0
2185428,2185427,640032,"This whole .@115858 glitch is an absolute nightmare. Please send an update for “I” ... sincerely, SID’s everywhere",@640032 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,Thu Nov 09 07:08:23 +0000 2017,Thu Nov 09 16:18:00 +0000 2017,,11
1896227,1896226,565189,@115858 what’s going on with maps we can’t get directions. My maps failed me this morning 😩 #applemaps,"@565189 We'll be happy to take a look at what's happening. Send us more details via DM, including what device you're using. https://t.co/GDrqU22YpT",Tue Oct 24 13:42:17 +0000 2017,Tue Oct 24 14:44:00 +0000 2017,,11
2404880,2404879,691725,@AppleSupport Hi I need change my Battery in Saudi Arabia but the store say no have price for it we should see the laptop and deal could u help me I see the price online 129$,@691725 We'd be happy to look into your options. Can you DM us the device model you are trying to replace the battery for? https://t.co/GDrqU22YpT,Tue Nov 14 12:15:04 +0000 2017,Tue Nov 14 15:08:04 +0000 2017,,4
148081,148082,149682,@AppleSupport Yeah and it switches back on,"@149682 So we can take a deeper look at this, could you join us in DM? https://t.co/GDrqU22YpT",Fri Nov 24 16:48:32 +0000 2017,Fri Nov 24 17:01:33 +0000 2017,,5
1874837,1874836,559707,@AppleSupport MY BATTERY IS SWOLLEN OR SOMETHING!!!,@559707 Let’s look into what’s happening together. Send a DM giving us details about what's happening and on which device. https://t.co/GDrqU22YpT,Sat Oct 21 21:44:42 +0000 2017,Sat Oct 21 23:29:52 +0000 2017,,6
1738849,1738847,524826,What’s up with these random characters popping up?! This is annoying.... How do I️ fix this...@115858,@524826 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,Tue Nov 07 13:35:22 +0000 2017,Tue Nov 07 16:33:00 +0000 2017,,3
1233608,1233611,409335,@AppleSupport The version I have is 11.0.3,@409335 Thank you for verifying. Please go into the App Store and perform any available app updates. DM us once that is complete. https://t.co/GDrqU22YpT,Wed Oct 25 19:10:48 +0000 2017,Wed Oct 25 19:38:31 +0000 2017,,5
862749,862747,324861,@AppleSupport - the Wi-Fi Switch in iOS 11’s control is broke. Please fix. Every time my iPhone 8 plus goes to sleep it disconnects.,@324861 The Control Center has changed a bit in iOS 11. This article has more details for reference: https://t.co/G7BHuQnDS6,Fri Oct 13 13:23:49 +0000 2017,Fri Oct 13 14:51:00 +0000 2017,,10
2477535,2477534,708146,"The new iOS update is sucking my battery very fast, even when I don’t use it. The settings are the same. @115858, do something. For the first time, in years, I am thinking changing to a different brand 🙁 I lost 5% of battery just writing this tweet!","@708146 Hi there! Thanks for reaching out to us. We received your DM, and we'll follow up with you there to see how we can help. https://t.co/GDrqU22YpT",Wed Nov 15 08:25:02 +0000 2017,Wed Nov 15 14:41:37 +0000 2017,,6
1597669,1597668,490769,Lmaoooooo I’m reduced to saying “eye” @AppleSupport @123765 lmao what type of shit is this,@490769 We want to help. Take a look here: https://t.co/xU1AGHStV6 DM us if you still need help. https://t.co/GDrqU22YpT,Sat Nov 04 23:46:13 +0000 2017,Sun Nov 05 03:07:54 +0000 2017,,0
2321832,2321831,672816,@115858 can you please get your shit together I’m kinda tired of all the damn glitches like I updated my phone! That means it’s supposed to be fixed! I didn’t pay all this money for a phone just for it not to work properly,@672816 Having a reliable iPhone is important! Let us help you with yours. DM us your exact iOS version and any details about the issues you’re experiencing. We’ll continue working with you there. https://t.co/GDrqU22YpT,Mon Nov 13 07:26:29 +0000 2017,Mon Nov 13 14:26:00 +0000 2017,,2
1269019,1269018,417142,@AppleSupport having issue with calling (&amp; receiving) from my iPhone. Seems to be linked to WiFi calling since the last update. Known Issue?,@417142 Let's see what we can do to get this resolved. Send us a DM and let us know more specifics. https://t.co/GDrqU22YpT,Thu Oct 26 10:36:45 +0000 2017,Thu Oct 26 13:57:00 +0000 2017,,9
2210633,2210635,646131,@AppleSupport Thank you. Can you recommend a website to purchase at good value #airpods #apple #iphone8,"@646131 Of course, you can purchase AirPods from https://t.co/aDvvwiWFbo Let us know if you need help and we'll get you in contact with our Sales Advisors.",Sun Nov 26 15:28:49 +0000 2017,Sun Nov 26 16:01:25 +0000 2017,,4
619414,619413,266987,This new iPhone update has completely drained my battery life. @AppleSupport any chance in producing a phone that lasts longer than 3 hours !!!,"@266987 We're here for you. Send us a DM, and we'll take a closer look at your battery life together there. https://t.co/GDrqU22YpT",Wed Nov 22 11:33:48 +0000 2017,Wed Nov 22 14:50:27 +0000 2017,,6
2269984,2269983,660529,@AppleSupport How come half of my iPhones storage is dedicated to “system”. Will I eventually run out of space with all these iOS updates?,@660529 There's a number of things that this storage can be comprised of. We can take a look at it if you'd like to send us a DM. https://t.co/GDrqU22YpT,Sun Nov 26 13:53:24 +0000 2017,Sun Nov 26 15:37:00 +0000 2017,,10
1800922,1800924,541125,"@AppleSupport it takes hours and then it will say that the backup hasn't completed, I even got an extra 50gb to make sure I can back up","@541125 Thanks for the update! Please look at your Settings &gt; General &gt; About, and tell us the iOS version is and the GB used",Wed Oct 18 01:28:15 +0000 2017,Wed Oct 18 01:40:52 +0000 2017,,9
1766669,1766668,531263,"@115858 fix your shit, my phone keeps crashing on the new update 🙄",@531263 We're here for you. Send us a DM and we'll take a closer look at your iPhone together there. https://t.co/GDrqU22YpT,Tue Nov 07 21:21:27 +0000 2017,Tue Nov 07 22:12:31 +0000 2017,,2
2287891,2287889,664712,Dear @115858 your new update makes me want to back my car over my iPhone! This crap with the text changing to symbols is stupid annoying! #iphoneupdatesucks,"@664712 That's not what we want to have happening with updating iOS on your iPhone, but we may have a fix for what you are seeing. Are you getting an A? symbol with a box when you type an I?",Sun Nov 12 02:01:19 +0000 2017,Sun Nov 12 03:07:28 +0000 2017,,2
2615321,2615320,739272,I️ hate the new software update that changes “i” to I️. What the frick @115858 !?,@739272 Hi there. We’ve recently released an update which addresses this issue. Don’t forget to create a backup of your device before you update: https://t.co/xXaXeeSRt9,Fri Nov 17 05:23:04 +0000 2017,Fri Nov 17 13:53:37 +0000 2017,,8
644383,644382,272954,@AppleSupport Actually both of those.  And I tested with other phones. They can’t hear me and I can’t hear them,"@272954 If you haven't tried already, restart the iPhone. https://t.co/n9BF3L9h6y

If that doesn't work, please meet us in DM. https://t.co/GDrqU22YpT",Fri Oct 27 21:36:04 +0000 2017,Fri Oct 27 22:42:29 +0000 2017,,9
1123670,1123669,384990,Is anyone else’s iPhone making a high pitched alarm noise? It sounds like a smoke detector but from the speaker of my phone? @AppleSupport,@384990 We'd love to assist you with this. Let's hop in DM. We'll pick up there. Click here: https://t.co/GDrqU22YpT,Sat Oct 14 08:32:16 +0000 2017,Sat Oct 14 13:51:32 +0000 2017,,1
2007043,2007042,593493,"Come on @115858, fix this damn keyboard issue I️","@593493 Our website here may help you: https://t.co/xU1AGIa4ME Check it out, and DM us if you have any questions. https://t.co/GDrqU2kzhr",Sat Nov 04 02:51:26 +0000 2017,Sat Nov 04 13:23:54 +0000 2017,,11
1413206,1413205,448421,Wtf man. What are y'all doing to my phone? @115858 @AppleSupport,@448421 What's happening to your iPhone? Send us over a DM and let us know what's going on. https://t.co/GDrqU22YpT,Thu Nov 02 00:53:13 +0000 2017,Thu Nov 02 01:44:00 +0000 2017,,2
556137,563043,251802,@AppleSupport Will it keep the original Live Photo also??,@251802 Once the photo is edited you will see an option to revert back to original when you go back into the photo.,Sat Dec 02 23:21:37 +0000 2017,Sat Dec 02 23:32:30 +0000 2017,,4
2020145,2020144,597395,"@AppleSupport what is going on with this last update! All of our phones going crazy. Freezing, rebooting, moving slowly...",@597395 We can help out. Could you Direct Message us and let us know what country you're located in? https://t.co/GDrqU22YpT,Wed Oct 18 20:33:29 +0000 2017,Wed Oct 18 20:47:27 +0000 2017,,9
464704,464703,225520,Hey @AppleSupport will voicemails be saved and recoverable by iTunes backup of a phone reset is required? Been on the phone with five agents and none of them can answer this question.,@225520 We want to help with this issue. We've received your DMs and will continue there.,Fri Dec 01 03:57:49 +0000 2017,Fri Dec 01 04:09:00 +0000 2017,,4
1492228,1492227,466535,@AppleSupport I’d like to know why my Bluetooth turns itself on by its on after the last iOS update,@466535 We'd like to help.  Do you turn Bluetooth off using the Control Center or in the Settings app?,Sat Nov 04 18:18:11 +0000 2017,Sat Nov 04 22:05:30 +0000 2017,,9
1999291,1999290,591148,@AppleSupport why has my phone stopped recognizing the letter I️ by itself on my phone?,"@591148 Thanks for reaching out to us. We'd be happy to discuss this issue with you. Send us a DM, we'll talk with you there. https://t.co/GDrqU22YpT",Thu Nov 02 18:40:02 +0000 2017,Thu Nov 02 21:13:56 +0000 2017,,3
2012071,2012072,594963,@AppleSupport Don’t get any notification of missed call or vm until I open Phone app (2/2),@594963 Has the device been restarted? Which iPhone model is affected? Will the ringtone play in Settings?,Wed Oct 18 23:40:52 +0000 2017,Wed Oct 18 23:54:27 +0000 2017,,9
2892100,2892099,556642,"@AppleSupport I keep getting a message saying mobile data off, I know it’s off but the message is annoying how do it stop this?","@556642 This message will appear if there is no connection type available. To avoid this message, be sure you're connected to Wi-Fi if available.",Tue Nov 28 12:09:21 +0000 2017,Tue Nov 28 14:52:29 +0000 2017,,9
1701615,1701614,515931,@115858 U DID ME SO DIRTY W THIS UPDATE. MY PHONE GOES FROM 100 TO 45 IF I SO MUCH AS UNLOCK IT.,@515931 Let us look into this for you. Join us in DM so we may better assist you: https://t.co/GDrqU22YpT,Tue Oct 17 17:16:07 +0000 2017,Tue Oct 17 17:23:00 +0000 2017,,2
1804208,1804207,542092,"Is it me or #IOS11 is the worst update by @115858 ever ? It slows the phone, erases emails, drain the battery and so on.. #apple",@542092 Its sounds like you're having some trouble with your device. We can help you. Send us a DM with what you're experiencing. https://t.co/GDrqU22YpT,Fri Oct 13 16:30:37 +0000 2017,Fri Oct 13 17:12:31 +0000 2017,,2
222984,222983,128089,"Dear @115858 you need to Fix this :)
@AppleSupport https://t.co/RC2iy5Yva6",@128089 Let's help take a closer look. Please DM us and we can go from there. https://t.co/GDrqU22YpT,Thu Oct 05 02:43:00 +0000 2017,Thu Oct 05 03:26:29 +0000 2017,,5
1582186,1588862,488600,@486096 @AppleSupport I️ updated my 7 &amp; still have the problem....UGH,@488600 Check out this article and DM us if you have questions: https://t.co/xU1AGHStV6 https://t.co/GDrqU22YpT,Sat Nov 04 19:36:59 +0000 2017,Sat Nov 04 23:21:51 +0000 2017,,5
