customer_tweet_id,support_tweet_id,customer_author_id,customer_text,support_text,customer_created_at,support_created_at,candidate_intent,candidate_score
2903715,2903714,378852,@AppleSupport usaram minha conta do apo store pra baixar um app em outro celular sem ser o meu! Tem como eu apagar esse app pelo meu cel?,"@378852 Since our Twitter support is available in English, get help at https://t.co/IBIY3vMgPj or join https://t.co/pvaOFfPbjt",Tue Nov 28 18:57:04 +0000 2017,Tue Nov 28 19:04:37 +0000 2017,apple_app_service,0.24222445
1099682,1099680,192465,@AppleSupport  you charged me an extra fee for my Spotify Account. I’d like a refund and for Apple to cancel the subscription.,@192465 We'd be glad to get you pointed in the right direction for help. Reach out to our iTunes Store team: https://t.co/SDIe7UiyJN,Mon Oct 23 22:20:07 +0000 2017,Mon Oct 23 22:34:56 +0000 2017,purchase_payment_order,0.50350547
2736445,2736444,766829,How i got an 8+ and still see then stupid ass boxes come on bruh @115858 @AppleSupport,@766829 We want your keyboard working for you; we'll do all we can to help. Let us know in DM what iOS version is installed on your device. We'll continue from there. https://t.co/GDrqU22YpT,Mon Nov 20 19:52:05 +0000 2017,Mon Nov 20 20:03:00 +0000 2017,apple_id_account,0.17896801
1735984,1742513,525629,@524128 @AppleSupport I️ wanna know the same thing😭,@525629 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,Tue Nov 07 05:26:58 +0000 2017,Tue Nov 07 14:21:51 +0000 2017,purchase_payment_order,0.23354015
1773248,1773247,532949,@AppleSupport fix the got dam I️ glitch or I’m switching to android,@532949 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,Tue Nov 07 23:59:18 +0000 2017,Wed Nov 08 02:31:00 +0000 2017,device_performance,0.2368721
2572066,2572064,322608,"it’s been a week, when is it going to get in order @115858 @AppleSupport https://t.co/SwKxoxqvkq","@322608 We'd love to help! Did you receive an email previously, letting you know your pre-order was available to download? If so, did you follow those steps to download the complete pre-order? Here's a guide on that: https://t.co/df4pj0iEqO",Thu Nov 16 18:47:36 +0000 2017,Thu Nov 16 19:55:32 +0000 2017,purchase_payment_order,0.32844993
233955,233954,171704,@AppleSupport the price shown is 690 but was on offer for under 300 Taking a screenshot accidently bought it.refund. email support is high https://t.co/XbdpIG3kPx,"@171704 For further assistance with this issue, we'd recommend reaching out to our experts here: https://t.co/SDIe7UiyJN",Thu Oct 05 03:46:04 +0000 2017,Thu Oct 05 12:37:00 +0000 2017,purchase_payment_order,0.31151938
2950973,2950975,814893,@AppleSupport yeah sounds play from other videos &amp; notifications. i’m using itunes 12.7.1.14 on a macbook pro touch bar,@814893 Thank you. We’d like to look into this further with you.  Please send us a DM confirming if the issue persists after restarting your MacBook. https://t.co/GDrqU22YpT,Wed Nov 29 17:23:51 +0000 2017,Wed Nov 29 17:50:33 +0000 2017,apple_app_service,0.2630576
557899,557898,250316,@AppleSupport At times My iPhone 7 gets really hot when I am browsing and then starts draining the batt at full swing. Kindly advise.,"@250316 Let's help get this resolved. To start, are you using Safari to browse the web? Next, does the behavior only occur when browsing or does it happen elsewhere?

Lastly, what version of iOS are you currently running under Settings &gt; General &gt; About?",Sat Dec 02 20:18:24 +0000 2017,Sat Dec 02 21:22:30 +0000 2017,battery_charging,0.29979235
2038162,2038161,602646,@AppleSupport Hey I was wondering what could possibly fix my IPhone 6 from randomly shutting off. Just started happening about a week ago.,@602646 We'd be happy to look into this with you. Which country are you located in? Can you please reply in DM? https://t.co/GDrqU22YpT,Thu Oct 05 02:11:29 +0000 2017,Thu Oct 05 03:09:26 +0000 2017,device_performance,0.41084224
1930903,1930902,335887,Is there a bug on you latest update? Super short battery life and the phone keeps lagging @AppleSupport,@335887 Thanks for reaching out to us. Please send us a DM with more details about your issue and we can go from there. https://t.co/GDrqU22YpT,Sat Oct 28 11:57:53 +0000 2017,Sat Oct 28 14:34:00 +0000 2017,battery_charging,0.41466868
2058385,2058384,608774,.@115858 yall definitely slow down older phones after new updates. my phone’s never been this slow until i updated to ios 11,@608774 Please send us a DM. We'd like to work together and see what we can do about getting your iPhone back up to speed. https://t.co/GDrqU22YpT,Sat Oct 07 00:56:56 +0000 2017,Sat Oct 07 03:50:25 +0000 2017,software_update,0.35434195
1978171,1978170,585739,@585740 @AppleSupport Would be nice... really getting fed up with this,@585739 We'd like to help with any issues you're seeing. Please let us know which version of macOS you're using &amp; steps you've tried.,Tue Oct 31 17:35:31 +0000 2017,Tue Oct 31 17:43:00 +0000 2017,purchase_payment_order,0.2696538
2944538,2944537,813412,@115858 I reluctantly updated the new OS and all my files from the past 5 years are gone now. How am I supposed to go on?,@813412 We are here for you. Which device did you update? Where were the missing files stored? Do you have a backup of your device?,Wed Nov 29 08:44:54 +0000 2017,Wed Nov 29 14:46:32 +0000 2017,software_update,0.31730354
2888387,2888385,697403,Got a call my CC info &amp; SSN were accessed. Checked all of my stuff and there’s two fake domains in my Passwords that have no site name &amp; won’t delete even when I️ reset my Keychain. @AppleSupport you wanna spot me for a new identity orrr? https://t.co/wb5ru2w4AN,@697403 We’d like to look into this with you. Please send us a DM to let us know details about the call you received. https://t.co/GDrqU22YpT,Tue Nov 28 04:51:32 +0000 2017,Tue Nov 28 13:39:00 +0000 2017,apple_id_account,0.27664614
574921,574922,255251,@255250 @AppleSupport did you fix this? Currently happening to me,@255251 We can work together to get this figured out. DM us and we'll work there. https://t.co/GDrqU22YpT,Sun Dec 03 06:44:11 +0000 2017,Sun Dec 03 13:59:29 +0000 2017,software_update,0.19126566
1680053,1680051,510894,wtf is up with @115858 .. fix this shit ! i️,@510894 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,Mon Nov 06 09:41:43 +0000 2017,Mon Nov 06 15:46:00 +0000 2017,device_performance,0.20237666
2790658,2790657,778868,"Hate restarting my phone. I have to sit through fifty-something unread text alerts every time I restart it. Fix this, @115858.","@778868 We want you to enjoy your iPhone, and we'll do all we can to help. To get started, DM us which iOS version is currently installed. We'll continue from there: https://t.co/GDrqU22YpT",Tue Nov 21 20:01:53 +0000 2017,Tue Nov 21 20:23:33 +0000 2017,messaging,0.29288167
1301872,1301871,424251,@168151 @115858 why doesnt the nhl app work anymore since the new update?!?,"@424251 Be sure to check for updates for the app. If there's no change after updating, tell us a bit more about what's happening.",Fri Oct 27 00:07:29 +0000 2017,Fri Oct 27 00:23:00 +0000 2017,software_update,0.29049882
1662181,1662180,506897,@AppleSupport Ok. Ready when you are,@506897 We have received your DM. We will work with you there.,Tue Oct 17 14:49:16 +0000 2017,Tue Oct 17 15:09:38 +0000 2017,messaging,0.2604842
2021908,2021907,597975,@115858 See wtf it’s doing it,@597975 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/uQeXsr9Kz9 https://t.co/GDrqU2kzhr,Mon Nov 06 03:09:33 +0000 2017,Mon Nov 06 05:07:56 +0000 2017,device_performance,0.1599081
1475426,1475425,462518,"Hey @115858 I️ def update my phone.....why do I️ still see a box, exclamation mark, and question mark whenever the letter I️ is used 🤔🤨🧐",@462518 We can offer some guidance. Meet us in DM and we'll continue from there. https://t.co/GDrqU22YpT,Thu Nov 02 19:31:23 +0000 2017,Thu Nov 02 22:06:22 +0000 2017,messaging,0.278931
2377068,2377067,683801,Well @AppleSupport I️ guess I️ will just txt like this. 🤷🏽‍♀️,"@683801 We recently released an iOS update, 11.1.1, that contains a fix for autocorrect issues. Let’s be sure to back up your device prior to updating. How to back up: https://t.co/4f8hwT5to6
If you need more help, meet us in DM. https://t.co/GDrqU22YpT",Tue Nov 14 03:25:48 +0000 2017,Tue Nov 14 03:40:00 +0000 2017,messaging,0.26404533
2547112,2547114,723893,@AppleSupport Nothing at all as far as I can tell. It’s happened ever since I transferred to my iPhone 8+ from iPhone 6s. Another issue is album artwork is all mixed up,@723893 Do you use Apple Music or did you originally sync through iTunes on a computer? Let us know more in DM. https://t.co/GDrqU22YpT,Thu Nov 16 14:58:35 +0000 2017,Thu Nov 16 16:27:28 +0000 2017,photos_media,0.3369422
1247821,1247820,412764,@115858 this new update has my phone jacked up 🙄😡,@412764 Let's look into this together. Send us a DM with more information about what you are experiencing. https://t.co/GDrqU22YpT,Thu Oct 26 01:34:32 +0000 2017,Thu Oct 26 01:42:30 +0000 2017,software_update,0.27724308
1447270,1447269,453338,"@115858,a thread. Basically,I love iPhone&amp;its convenience even with all the bugs in iOS11,but I prefer the album art bigger&amp;shakeForNextSong😆 https://t.co/gl9HPbbkRu","@453338 We love feedback, let us know your ideas here:

 https://t.co/eTPVYVFyd8 https://t.co/GDrqU22YpT",Thu Nov 02 14:25:58 +0000 2017,Thu Nov 02 16:24:02 +0000 2017,software_update,0.3516534
2945628,2945627,813645,"I’m very displeased with the @115858 iPhone update. My phone is so incredibly slow now, it freezes all the time, and the apps don’t work👿👿",@813645 That’s not the experience we want you to have.  Send us a DM letting us know which country you are located in to begin. https://t.co/GDrqU22YpT,Wed Nov 29 13:52:54 +0000 2017,Wed Nov 29 15:41:00 +0000 2017,software_update,0.47864234
2799486,2799485,148895,@115858 I’ve had it with your shit bruh come out with an update that will fix my phone from tripping balls please oh and battery life that will last longer FSU’s playoff hopes at the beginning of the season thx fam,@148895 We can help look into your battery life. Reach out to us in DM and we will look into this with you. https://t.co/GDrqU2kzhr,Tue Nov 21 23:19:40 +0000 2017,Tue Nov 21 23:31:29 +0000 2017,software_update,0.21157546
1710929,1710932,518297,@AppleSupport and I've done this plenty of times btw. I'm a artist all I do is send my music. So I really need this to work again.,"@518297 When trying to copy it, do you receive any error messages? Let us know more in DM. https://t.co/GDrqU22YpT",Tue Oct 17 18:00:45 +0000 2017,Tue Oct 17 18:06:05 +0000 2017,apple_app_service,0.24795061
268230,268229,179959,@AppleSupport hi wanna run some battery health diagnostics on my phone?,@179959 Which device and iOS version are you using? Let us know in DM to begin. https://t.co/GDrqU22YpT,Fri Oct 06 00:00:31 +0000 2017,Fri Oct 06 00:34:27 +0000 2017,battery_charging,0.429955
2479075,2479077,708491,@AppleSupport I’ve just hard reset my iPhone 8 Plus with power and volume button. I’ll see what happens when I start playing some music and let you know 🎶,@708491 Keep us posted.,Wed Nov 15 14:57:54 +0000 2017,Wed Nov 15 16:25:34 +0000 2017,photos_media,0.22656223
2633101,2633099,743465,Apple Music search is broken on IOS @AppleSupport,@743465 You've come to the right place for support with your Apple products. Can you describe the issue you're experiencing? We'd love to help.,Fri Nov 17 18:02:13 +0000 2017,Fri Nov 17 19:04:53 +0000 2017,apple_app_service,0.33259162
1539337,1539339,477151,"@AppleSupport Mostly when I use Jupyter in Opera, with local Python. I have not had such a problem when I had El Capitan.","@477151 Alright, good to know. Have you checked to make sure that you've installed all available app updates via the App Store?",Sat Nov 04 03:07:38 +0000 2017,Sat Nov 04 13:35:01 +0000 2017,apple_app_service,0.18489924
702907,702906,287896,@AppleSupport Got it figured out. Thanks!,@287896 Happy to hear that. Please feel free to message back if you have any other questions. We're online every day from 5am-8pm PST.,Fri Oct 06 00:53:52 +0000 2017,Fri Oct 06 02:04:52 +0000 2017,purchase_payment_order,0.19350684
1089881,1089880,377128,@115858 Why the fuck is my IPhone bent...?,@377128 We can help you. When did you first notice this issue with your iPhone? Let us know the details via DM. https://t.co/GDrqU22YpT,Mon Oct 23 19:03:32 +0000 2017,Mon Oct 23 19:19:35 +0000 2017,software_update,0.2783028
1744832,1744831,526152,@115858 yooo pls fix https://t.co/dKSMnsGEmX,@526152 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,Tue Nov 07 06:26:07 +0000 2017,Tue Nov 07 14:54:30 +0000 2017,device_performance,0.19854182
1339689,1339687,380000,@AppleSupport what does ‘purchase of this item is not currently available. This item is being modified’ mean?,"@380000 Let’s look into this together. Tell us where you’re seeing that message, and we’ll go from there.",Fri Oct 27 10:58:36 +0000 2017,Fri Oct 27 15:29:32 +0000 2017,purchase_payment_order,0.42153096
1081500,1081502,375118,@AppleSupport Thanks &amp; does this work if it is not connected to a wifi?,@375118 The erase would happen whenever the device next connects to data or Wi-Fi.,Mon Oct 23 20:14:53 +0000 2017,Mon Oct 23 20:30:00 +0000 2017,connectivity,0.3331055
438071,438070,219076,@AppleSupport Um why does my phone run out of charge within a few hours??,"@219076 This article has some great battery tips. We recommend a full charge after making any changes.
https://t.co/TpjqFpkUpb",Tue Oct 10 16:33:38 +0000 2017,Tue Oct 10 17:47:00 +0000 2017,battery_charging,0.5122024
1725667,1725666,521907,@115858 @AppleSupport hey guys. been sitting at you apple store in spokane WA for over 8 hours with no resolve. They lack customer care.,@521907 We'd like to hear more about your experience. Send us a DM and we'll look into this. https://t.co/GDrqU22YpT,Tue Nov 07 03:12:11 +0000 2017,Tue Nov 07 05:11:30 +0000 2017,purchase_payment_order,0.44125387
